participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,RiskAndFairness_oTree.1.player.id_in_group,RiskAndFairness_oTree.1.player.mode,RiskAndFairness_oTree.1.player.partner_a,RiskAndFairness_oTree.1.player.partner_b,RiskAndFairness_oTree.1.player.me_a,RiskAndFairness_oTree.1.player.me_b,RiskAndFairness_oTree.1.player.prob_a,RiskAndFairness_oTree.1.player.prob_b,RiskAndFairness_oTree.1.player.outcome,RiskAndFairness_oTree.1.player.cq_failed_attempts,RiskAndFairness_oTree.1.player.cq_a1,RiskAndFairness_oTree.1.player.cq_a2,RiskAndFairness_oTree.1.player.time_InitialInstructions,RiskAndFairness_oTree.1.player.time_TaskInstructions,RiskAndFairness_oTree.1.player.time_ControlQuestions,RiskAndFairness_oTree.1.player.time_Graph,RiskAndFairness_oTree.1.player.time_Results,RiskAndFairness_oTree.1.player.m,RiskAndFairness_oTree.1.player.px,RiskAndFairness_oTree.1.player.py,RiskAndFairness_oTree.1.player.a,RiskAndFairness_oTree.1.player.b,RiskAndFairness_oTree.1.player.ax,RiskAndFairness_oTree.1.player.ay,RiskAndFairness_oTree.1.player.bx,RiskAndFairness_oTree.1.player.by,RiskAndFairness_oTree.1.player.payoff,RiskAndFairness_oTree.1.group.id_in_subsession,RiskAndFairness_oTree.1.subsession.round_number,RiskAndFairness_oTree.2.player.id_in_group,RiskAndFairness_oTree.2.player.mode,RiskAndFairness_oTree.2.player.partner_a,RiskAndFairness_oTree.2.player.partner_b,RiskAndFairness_oTree.2.player.me_a,RiskAndFairness_oTree.2.player.me_b,RiskAndFairness_oTree.2.player.prob_a,RiskAndFairness_oTree.2.player.prob_b,RiskAndFairness_oTree.2.player.outcome,RiskAndFairness_oTree.2.player.cq_failed_attempts,RiskAndFairness_oTree.2.player.cq_a1,RiskAndFairness_oTree.2.player.cq_a2,RiskAndFairness_oTree.2.player.time_InitialInstructions,RiskAndFairness_oTree.2.player.time_TaskInstructions,RiskAndFairness_oTree.2.player.time_ControlQuestions,RiskAndFairness_oTree.2.player.time_Graph,RiskAndFairness_oTree.2.player.time_Results,RiskAndFairness_oTree.2.player.m,RiskAndFairness_oTree.2.player.px,RiskAndFairness_oTree.2.player.py,RiskAndFairness_oTree.2.player.a,RiskAndFairness_oTree.2.player.b,RiskAndFairness_oTree.2.player.ax,RiskAndFairness_oTree.2.player.ay,RiskAndFairness_oTree.2.player.bx,RiskAndFairness_oTree.2.player.by,RiskAndFairness_oTree.2.player.payoff,RiskAndFairness_oTree.2.group.id_in_subsession,RiskAndFairness_oTree.2.subsession.round_number,RiskAndFairness_oTree.3.player.id_in_group,RiskAndFairness_oTree.3.player.mode,RiskAndFairness_oTree.3.player.partner_a,RiskAndFairness_oTree.3.player.partner_b,RiskAndFairness_oTree.3.player.me_a,RiskAndFairness_oTree.3.player.me_b,RiskAndFairness_oTree.3.player.prob_a,RiskAndFairness_oTree.3.player.prob_b,RiskAndFairness_oTree.3.player.outcome,RiskAndFairness_oTree.3.player.cq_failed_attempts,RiskAndFairness_oTree.3.player.cq_a1,RiskAndFairness_oTree.3.player.cq_a2,RiskAndFairness_oTree.3.player.time_InitialInstructions,RiskAndFairness_oTree.3.player.time_TaskInstructions,RiskAndFairness_oTree.3.player.time_ControlQuestions,RiskAndFairness_oTree.3.player.time_Graph,RiskAndFairness_oTree.3.player.time_Results,RiskAndFairness_oTree.3.player.m,RiskAndFairness_oTree.3.player.px,RiskAndFairness_oTree.3.player.py,RiskAndFairness_oTree.3.player.a,RiskAndFairness_oTree.3.player.b,RiskAndFairness_oTree.3.player.ax,RiskAndFairness_oTree.3.player.ay,RiskAndFairness_oTree.3.player.bx,RiskAndFairness_oTree.3.player.by,RiskAndFairness_oTree.3.player.payoff,RiskAndFairness_oTree.3.group.id_in_subsession,RiskAndFairness_oTree.3.subsession.round_number,RiskAndFairness_oTree.4.player.id_in_group,RiskAndFairness_oTree.4.player.mode,RiskAndFairness_oTree.4.player.partner_a,RiskAndFairness_oTree.4.player.partner_b,RiskAndFairness_oTree.4.player.me_a,RiskAndFairness_oTree.4.player.me_b,RiskAndFairness_oTree.4.player.prob_a,RiskAndFairness_oTree.4.player.prob_b,RiskAndFairness_oTree.4.player.outcome,RiskAndFairness_oTree.4.player.cq_failed_attempts,RiskAndFairness_oTree.4.player.cq_a1,RiskAndFairness_oTree.4.player.cq_a2,RiskAndFairness_oTree.4.player.time_InitialInstructions,RiskAndFairness_oTree.4.player.time_TaskInstructions,RiskAndFairness_oTree.4.player.time_ControlQuestions,RiskAndFairness_oTree.4.player.time_Graph,RiskAndFairness_oTree.4.player.time_Results,RiskAndFairness_oTree.4.player.m,RiskAndFairness_oTree.4.player.px,RiskAndFairness_oTree.4.player.py,RiskAndFairness_oTree.4.player.a,RiskAndFairness_oTree.4.player.b,RiskAndFairness_oTree.4.player.ax,RiskAndFairness_oTree.4.player.ay,RiskAndFairness_oTree.4.player.bx,RiskAndFairness_oTree.4.player.by,RiskAndFairness_oTree.4.player.payoff,RiskAndFairness_oTree.4.group.id_in_subsession,RiskAndFairness_oTree.4.subsession.round_number,RiskAndFairness_oTree.5.player.id_in_group,RiskAndFairness_oTree.5.player.mode,RiskAndFairness_oTree.5.player.partner_a,RiskAndFairness_oTree.5.player.partner_b,RiskAndFairness_oTree.5.player.me_a,RiskAndFairness_oTree.5.player.me_b,RiskAndFairness_oTree.5.player.prob_a,RiskAndFairness_oTree.5.player.prob_b,RiskAndFairness_oTree.5.player.outcome,RiskAndFairness_oTree.5.player.cq_failed_attempts,RiskAndFairness_oTree.5.player.cq_a1,RiskAndFairness_oTree.5.player.cq_a2,RiskAndFairness_oTree.5.player.time_InitialInstructions,RiskAndFairness_oTree.5.player.time_TaskInstructions,RiskAndFairness_oTree.5.player.time_ControlQuestions,RiskAndFairness_oTree.5.player.time_Graph,RiskAndFairness_oTree.5.player.time_Results,RiskAndFairness_oTree.5.player.m,RiskAndFairness_oTree.5.player.px,RiskAndFairness_oTree.5.player.py,RiskAndFairness_oTree.5.player.a,RiskAndFairness_oTree.5.player.b,RiskAndFairness_oTree.5.player.ax,RiskAndFairness_oTree.5.player.ay,RiskAndFairness_oTree.5.player.bx,RiskAndFairness_oTree.5.player.by,RiskAndFairness_oTree.5.player.payoff,RiskAndFairness_oTree.5.group.id_in_subsession,RiskAndFairness_oTree.5.subsession.round_number,RiskAndFairness_oTree.6.player.id_in_group,RiskAndFairness_oTree.6.player.mode,RiskAndFairness_oTree.6.player.partner_a,RiskAndFairness_oTree.6.player.partner_b,RiskAndFairness_oTree.6.player.me_a,RiskAndFairness_oTree.6.player.me_b,RiskAndFairness_oTree.6.player.prob_a,RiskAndFairness_oTree.6.player.prob_b,RiskAndFairness_oTree.6.player.outcome,RiskAndFairness_oTree.6.player.cq_failed_attempts,RiskAndFairness_oTree.6.player.cq_a1,RiskAndFairness_oTree.6.player.cq_a2,RiskAndFairness_oTree.6.player.time_InitialInstructions,RiskAndFairness_oTree.6.player.time_TaskInstructions,RiskAndFairness_oTree.6.player.time_ControlQuestions,RiskAndFairness_oTree.6.player.time_Graph,RiskAndFairness_oTree.6.player.time_Results,RiskAndFairness_oTree.6.player.m,RiskAndFairness_oTree.6.player.px,RiskAndFairness_oTree.6.player.py,RiskAndFairness_oTree.6.player.a,RiskAndFairness_oTree.6.player.b,RiskAndFairness_oTree.6.player.ax,RiskAndFairness_oTree.6.player.ay,RiskAndFairness_oTree.6.player.bx,RiskAndFairness_oTree.6.player.by,RiskAndFairness_oTree.6.player.payoff,RiskAndFairness_oTree.6.group.id_in_subsession,RiskAndFairness_oTree.6.subsession.round_number,RiskAndFairness_oTree.7.player.id_in_group,RiskAndFairness_oTree.7.player.mode,RiskAndFairness_oTree.7.player.partner_a,RiskAndFairness_oTree.7.player.partner_b,RiskAndFairness_oTree.7.player.me_a,RiskAndFairness_oTree.7.player.me_b,RiskAndFairness_oTree.7.player.prob_a,RiskAndFairness_oTree.7.player.prob_b,RiskAndFairness_oTree.7.player.outcome,RiskAndFairness_oTree.7.player.cq_failed_attempts,RiskAndFairness_oTree.7.player.cq_a1,RiskAndFairness_oTree.7.player.cq_a2,RiskAndFairness_oTree.7.player.time_InitialInstructions,RiskAndFairness_oTree.7.player.time_TaskInstructions,RiskAndFairness_oTree.7.player.time_ControlQuestions,RiskAndFairness_oTree.7.player.time_Graph,RiskAndFairness_oTree.7.player.time_Results,RiskAndFairness_oTree.7.player.m,RiskAndFairness_oTree.7.player.px,RiskAndFairness_oTree.7.player.py,RiskAndFairness_oTree.7.player.a,RiskAndFairness_oTree.7.player.b,RiskAndFairness_oTree.7.player.ax,RiskAndFairness_oTree.7.player.ay,RiskAndFairness_oTree.7.player.bx,RiskAndFairness_oTree.7.player.by,RiskAndFairness_oTree.7.player.payoff,RiskAndFairness_oTree.7.group.id_in_subsession,RiskAndFairness_oTree.7.subsession.round_number,RiskAndFairness_oTree.8.player.id_in_group,RiskAndFairness_oTree.8.player.mode,RiskAndFairness_oTree.8.player.partner_a,RiskAndFairness_oTree.8.player.partner_b,RiskAndFairness_oTree.8.player.me_a,RiskAndFairness_oTree.8.player.me_b,RiskAndFairness_oTree.8.player.prob_a,RiskAndFairness_oTree.8.player.prob_b,RiskAndFairness_oTree.8.player.outcome,RiskAndFairness_oTree.8.player.cq_failed_attempts,RiskAndFairness_oTree.8.player.cq_a1,RiskAndFairness_oTree.8.player.cq_a2,RiskAndFairness_oTree.8.player.time_InitialInstructions,RiskAndFairness_oTree.8.player.time_TaskInstructions,RiskAndFairness_oTree.8.player.time_ControlQuestions,RiskAndFairness_oTree.8.player.time_Graph,RiskAndFairness_oTree.8.player.time_Results,RiskAndFairness_oTree.8.player.m,RiskAndFairness_oTree.8.player.px,RiskAndFairness_oTree.8.player.py,RiskAndFairness_oTree.8.player.a,RiskAndFairness_oTree.8.player.b,RiskAndFairness_oTree.8.player.ax,RiskAndFairness_oTree.8.player.ay,RiskAndFairness_oTree.8.player.bx,RiskAndFairness_oTree.8.player.by,RiskAndFairness_oTree.8.player.payoff,RiskAndFairness_oTree.8.group.id_in_subsession,RiskAndFairness_oTree.8.subsession.round_number,RiskAndFairness_oTree.9.player.id_in_group,RiskAndFairness_oTree.9.player.mode,RiskAndFairness_oTree.9.player.partner_a,RiskAndFairness_oTree.9.player.partner_b,RiskAndFairness_oTree.9.player.me_a,RiskAndFairness_oTree.9.player.me_b,RiskAndFairness_oTree.9.player.prob_a,RiskAndFairness_oTree.9.player.prob_b,RiskAndFairness_oTree.9.player.outcome,RiskAndFairness_oTree.9.player.cq_failed_attempts,RiskAndFairness_oTree.9.player.cq_a1,RiskAndFairness_oTree.9.player.cq_a2,RiskAndFairness_oTree.9.player.time_InitialInstructions,RiskAndFairness_oTree.9.player.time_TaskInstructions,RiskAndFairness_oTree.9.player.time_ControlQuestions,RiskAndFairness_oTree.9.player.time_Graph,RiskAndFairness_oTree.9.player.time_Results,RiskAndFairness_oTree.9.player.m,RiskAndFairness_oTree.9.player.px,RiskAndFairness_oTree.9.player.py,RiskAndFairness_oTree.9.player.a,RiskAndFairness_oTree.9.player.b,RiskAndFairness_oTree.9.player.ax,RiskAndFairness_oTree.9.player.ay,RiskAndFairness_oTree.9.player.bx,RiskAndFairness_oTree.9.player.by,RiskAndFairness_oTree.9.player.payoff,RiskAndFairness_oTree.9.group.id_in_subsession,RiskAndFairness_oTree.9.subsession.round_number,RiskAndFairness_oTree.10.player.id_in_group,RiskAndFairness_oTree.10.player.mode,RiskAndFairness_oTree.10.player.partner_a,RiskAndFairness_oTree.10.player.partner_b,RiskAndFairness_oTree.10.player.me_a,RiskAndFairness_oTree.10.player.me_b,RiskAndFairness_oTree.10.player.prob_a,RiskAndFairness_oTree.10.player.prob_b,RiskAndFairness_oTree.10.player.outcome,RiskAndFairness_oTree.10.player.cq_failed_attempts,RiskAndFairness_oTree.10.player.cq_a1,RiskAndFairness_oTree.10.player.cq_a2,RiskAndFairness_oTree.10.player.time_InitialInstructions,RiskAndFairness_oTree.10.player.time_TaskInstructions,RiskAndFairness_oTree.10.player.time_ControlQuestions,RiskAndFairness_oTree.10.player.time_Graph,RiskAndFairness_oTree.10.player.time_Results,RiskAndFairness_oTree.10.player.m,RiskAndFairness_oTree.10.player.px,RiskAndFairness_oTree.10.player.py,RiskAndFairness_oTree.10.player.a,RiskAndFairness_oTree.10.player.b,RiskAndFairness_oTree.10.player.ax,RiskAndFairness_oTree.10.player.ay,RiskAndFairness_oTree.10.player.bx,RiskAndFairness_oTree.10.player.by,RiskAndFairness_oTree.10.player.payoff,RiskAndFairness_oTree.10.group.id_in_subsession,RiskAndFairness_oTree.10.subsession.round_number,RiskAndFairness_oTree.11.player.id_in_group,RiskAndFairness_oTree.11.player.mode,RiskAndFairness_oTree.11.player.partner_a,RiskAndFairness_oTree.11.player.partner_b,RiskAndFairness_oTree.11.player.me_a,RiskAndFairness_oTree.11.player.me_b,RiskAndFairness_oTree.11.player.prob_a,RiskAndFairness_oTree.11.player.prob_b,RiskAndFairness_oTree.11.player.outcome,RiskAndFairness_oTree.11.player.cq_failed_attempts,RiskAndFairness_oTree.11.player.cq_a1,RiskAndFairness_oTree.11.player.cq_a2,RiskAndFairness_oTree.11.player.time_InitialInstructions,RiskAndFairness_oTree.11.player.time_TaskInstructions,RiskAndFairness_oTree.11.player.time_ControlQuestions,RiskAndFairness_oTree.11.player.time_Graph,RiskAndFairness_oTree.11.player.time_Results,RiskAndFairness_oTree.11.player.m,RiskAndFairness_oTree.11.player.px,RiskAndFairness_oTree.11.player.py,RiskAndFairness_oTree.11.player.a,RiskAndFairness_oTree.11.player.b,RiskAndFairness_oTree.11.player.ax,RiskAndFairness_oTree.11.player.ay,RiskAndFairness_oTree.11.player.bx,RiskAndFairness_oTree.11.player.by,RiskAndFairness_oTree.11.player.payoff,RiskAndFairness_oTree.11.group.id_in_subsession,RiskAndFairness_oTree.11.subsession.round_number,RiskAndFairness_oTree.12.player.id_in_group,RiskAndFairness_oTree.12.player.mode,RiskAndFairness_oTree.12.player.partner_a,RiskAndFairness_oTree.12.player.partner_b,RiskAndFairness_oTree.12.player.me_a,RiskAndFairness_oTree.12.player.me_b,RiskAndFairness_oTree.12.player.prob_a,RiskAndFairness_oTree.12.player.prob_b,RiskAndFairness_oTree.12.player.outcome,RiskAndFairness_oTree.12.player.cq_failed_attempts,RiskAndFairness_oTree.12.player.cq_a1,RiskAndFairness_oTree.12.player.cq_a2,RiskAndFairness_oTree.12.player.time_InitialInstructions,RiskAndFairness_oTree.12.player.time_TaskInstructions,RiskAndFairness_oTree.12.player.time_ControlQuestions,RiskAndFairness_oTree.12.player.time_Graph,RiskAndFairness_oTree.12.player.time_Results,RiskAndFairness_oTree.12.player.m,RiskAndFairness_oTree.12.player.px,RiskAndFairness_oTree.12.player.py,RiskAndFairness_oTree.12.player.a,RiskAndFairness_oTree.12.player.b,RiskAndFairness_oTree.12.player.ax,RiskAndFairness_oTree.12.player.ay,RiskAndFairness_oTree.12.player.bx,RiskAndFairness_oTree.12.player.by,RiskAndFairness_oTree.12.player.payoff,RiskAndFairness_oTree.12.group.id_in_subsession,RiskAndFairness_oTree.12.subsession.round_number,RiskAndFairness_oTree.13.player.id_in_group,RiskAndFairness_oTree.13.player.mode,RiskAndFairness_oTree.13.player.partner_a,RiskAndFairness_oTree.13.player.partner_b,RiskAndFairness_oTree.13.player.me_a,RiskAndFairness_oTree.13.player.me_b,RiskAndFairness_oTree.13.player.prob_a,RiskAndFairness_oTree.13.player.prob_b,RiskAndFairness_oTree.13.player.outcome,RiskAndFairness_oTree.13.player.cq_failed_attempts,RiskAndFairness_oTree.13.player.cq_a1,RiskAndFairness_oTree.13.player.cq_a2,RiskAndFairness_oTree.13.player.time_InitialInstructions,RiskAndFairness_oTree.13.player.time_TaskInstructions,RiskAndFairness_oTree.13.player.time_ControlQuestions,RiskAndFairness_oTree.13.player.time_Graph,RiskAndFairness_oTree.13.player.time_Results,RiskAndFairness_oTree.13.player.m,RiskAndFairness_oTree.13.player.px,RiskAndFairness_oTree.13.player.py,RiskAndFairness_oTree.13.player.a,RiskAndFairness_oTree.13.player.b,RiskAndFairness_oTree.13.player.ax,RiskAndFairness_oTree.13.player.ay,RiskAndFairness_oTree.13.player.bx,RiskAndFairness_oTree.13.player.by,RiskAndFairness_oTree.13.player.payoff,RiskAndFairness_oTree.13.group.id_in_subsession,RiskAndFairness_oTree.13.subsession.round_number,RiskAndFairness_oTree.14.player.id_in_group,RiskAndFairness_oTree.14.player.mode,RiskAndFairness_oTree.14.player.partner_a,RiskAndFairness_oTree.14.player.partner_b,RiskAndFairness_oTree.14.player.me_a,RiskAndFairness_oTree.14.player.me_b,RiskAndFairness_oTree.14.player.prob_a,RiskAndFairness_oTree.14.player.prob_b,RiskAndFairness_oTree.14.player.outcome,RiskAndFairness_oTree.14.player.cq_failed_attempts,RiskAndFairness_oTree.14.player.cq_a1,RiskAndFairness_oTree.14.player.cq_a2,RiskAndFairness_oTree.14.player.time_InitialInstructions,RiskAndFairness_oTree.14.player.time_TaskInstructions,RiskAndFairness_oTree.14.player.time_ControlQuestions,RiskAndFairness_oTree.14.player.time_Graph,RiskAndFairness_oTree.14.player.time_Results,RiskAndFairness_oTree.14.player.m,RiskAndFairness_oTree.14.player.px,RiskAndFairness_oTree.14.player.py,RiskAndFairness_oTree.14.player.a,RiskAndFairness_oTree.14.player.b,RiskAndFairness_oTree.14.player.ax,RiskAndFairness_oTree.14.player.ay,RiskAndFairness_oTree.14.player.bx,RiskAndFairness_oTree.14.player.by,RiskAndFairness_oTree.14.player.payoff,RiskAndFairness_oTree.14.group.id_in_subsession,RiskAndFairness_oTree.14.subsession.round_number,RiskAndFairness_oTree.15.player.id_in_group,RiskAndFairness_oTree.15.player.mode,RiskAndFairness_oTree.15.player.partner_a,RiskAndFairness_oTree.15.player.partner_b,RiskAndFairness_oTree.15.player.me_a,RiskAndFairness_oTree.15.player.me_b,RiskAndFairness_oTree.15.player.prob_a,RiskAndFairness_oTree.15.player.prob_b,RiskAndFairness_oTree.15.player.outcome,RiskAndFairness_oTree.15.player.cq_failed_attempts,RiskAndFairness_oTree.15.player.cq_a1,RiskAndFairness_oTree.15.player.cq_a2,RiskAndFairness_oTree.15.player.time_InitialInstructions,RiskAndFairness_oTree.15.player.time_TaskInstructions,RiskAndFairness_oTree.15.player.time_ControlQuestions,RiskAndFairness_oTree.15.player.time_Graph,RiskAndFairness_oTree.15.player.time_Results,RiskAndFairness_oTree.15.player.m,RiskAndFairness_oTree.15.player.px,RiskAndFairness_oTree.15.player.py,RiskAndFairness_oTree.15.player.a,RiskAndFairness_oTree.15.player.b,RiskAndFairness_oTree.15.player.ax,RiskAndFairness_oTree.15.player.ay,RiskAndFairness_oTree.15.player.bx,RiskAndFairness_oTree.15.player.by,RiskAndFairness_oTree.15.player.payoff,RiskAndFairness_oTree.15.group.id_in_subsession,RiskAndFairness_oTree.15.subsession.round_number
1,of34rcue,LEEPS_1,0,89,90,RiskAndFairness_oTree,15,ResultsWaitPage,127.0.0.1,2018-02-11 23:39:58.362770+00:00,1,,,0,$0.00,x2am623g,,,,,,1,$0.00,0.0,2,det_giv,,,19.6,26.9,,,,0,'50' ,'25' ,2018-02-11T23:39:58.514Z,2018-02-11T23:40:00.285Z,2018-02-11T23:40:02.152Z,2018-02-11T23:40:09.080Z,,40.0,0.667,1.0,,,,,,,0,1,1,2,det_giv,,,25.8,34.2,,,,,,,,,,2018-02-11T23:40:13.190Z,,60.0,1.0,1.0,,,,,,,0,1,2,2,det_giv,,,0.0,100.0,,,,,,,,,,2018-02-11T23:40:15.938Z,,100.0,1.25,1.0,,,,,,,0,1,3,2,det_giv,,,40.0,0.0,,,,,,,,,,2018-02-11T23:40:18.480Z,,100.0,2.5,1.0,,,,,,,0,1,4,2,det_giv,,,80.0,0.0,,,,,,,,,,2018-02-11T23:40:20.313Z,,60.0,0.75,1.0,,,,,,,0,1,5,2,det_giv,,,33.0,36.0,,,,,,,,,,2018-02-11T23:40:22.312Z,,80.0,1.333,1.0,,,,,,,0,1,6,2,det_giv,,,37.2,4.2,,,,,,,,,,2018-02-11T23:40:24.729Z,,60.0,1.5,1.0,,,,,,,0,1,7,2,det_giv,,,58.5,21.5,,,,,,,,,,2018-02-11T23:40:28.680Z,,80.0,1.0,1.0,,,,,,,0,1,8,2,det_giv,,,22.3,46.6,,,,,,,,,,2018-02-11T23:40:30.626Z,,60.0,0.6,1.0,,,,,,,0,1,9,2,det_giv,,,44.2,11.2,,,,,,,,,,2018-02-11T23:40:32.788Z,,20.0,0.2,1.0,,,,,,,0,1,10,2,det_giv,,,73.8,10.5,,,,,,,,,,2018-02-11T23:40:35.990Z,,40.0,0.4,1.0,,,,,,,0,1,11,2,det_giv,,,35.8,22.1,,,,,,,,,,2018-02-11T23:40:37.576Z,,40.0,0.5,1.0,,,,,,,0,1,12,2,det_giv,,,23.4,16.6,,,,,,,,,,2018-02-11T23:40:39.394Z,,40.0,1.0,1.0,,,,,,,0,1,13,2,det_giv,,,1.5,92.5,,,,,,,,,,2018-02-11T23:40:40.969Z,,100.0,5.0,1.0,,,,,,,0,1,14,2,det_giv,,,4.0,72.1,,,,,,,,,,2018-02-11T23:40:43.887Z,,80.0,2.0,1.0,,,,,,,0,1,15
2,e814aesm,LEEPS_2,0,0,90,,,,,,0,,,0,$0.00,x2am623g,,,,,,1,$0.00,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,15
